,key,accn,unit,val,form,end,filed,fy
10585,NonoperatingIncomeExpense,0001193125-09-153165,USD,118000000.0,10-Q,2008-06-28,2009-07-22,2009
10586,NonoperatingIncomeExpense,0001193125-09-214859,USD,620000000.0,10-K,2008-09-27,2009-10-27,2009
10587,NonoperatingIncomeExpense,0001193125-10-012091,USD,620000000.0,10-K/A,2008-09-27,2010-01-25,2009
10588,NonoperatingIncomeExpense,0001193125-10-238044,USD,620000000.0,10-K,2008-09-27,2010-10-27,2010
10589,NonoperatingIncomeExpense,0001193125-10-012085,USD,158000000.0,10-Q,2008-12-27,2010-01-25,2010
10590,NonoperatingIncomeExpense,0001193125-10-088957,USD,221000000.0,10-Q,2009-03-28,2010-04-21,2010
10591,NonoperatingIncomeExpense,0001193125-10-088957,USD,63000000.0,10-Q,2009-03-28,2010-04-21,2010
10592,NonoperatingIncomeExpense,0001193125-09-153165,USD,281000000.0,10-Q,2009-06-27,2009-07-22,2009
10593,NonoperatingIncomeExpense,0001193125-10-162840,USD,281000000.0,10-Q,2009-06-27,2010-07-21,2010
10594,NonoperatingIncomeExpense,0001193125-09-153165,USD,60000000.0,10-Q,2009-06-27,2009-07-22,2009
10595,NonoperatingIncomeExpense,0001193125-10-162840,USD,60000000.0,10-Q,2009-06-27,2010-07-21,2010
10596,NonoperatingIncomeExpense,0001193125-09-214859,USD,326000000.0,10-K,2009-09-26,2009-10-27,2009
10597,NonoperatingIncomeExpense,0001193125-10-012091,USD,326000000.0,10-K/A,2009-09-26,2010-01-25,2009
10598,NonoperatingIncomeExpense,0001193125-10-238044,USD,326000000.0,10-K,2009-09-26,2010-10-27,2010
10599,NonoperatingIncomeExpense,0001193125-11-282113,USD,326000000.0,10-K,2009-09-26,2011-10-26,2011
10600,NonoperatingIncomeExpense,0001193125-10-012085,USD,33000000.0,10-Q,2009-12-26,2010-01-25,2010
10601,NonoperatingIncomeExpense,0001193125-11-010144,USD,33000000.0,10-Q,2009-12-26,2011-01-19,2011
10602,NonoperatingIncomeExpense,0001193125-10-088957,USD,83000000.0,10-Q,2010-03-27,2010-04-21,2010
10603,NonoperatingIncomeExpense,0001193125-11-104388,USD,83000000.0,10-Q,2010-03-27,2011-04-21,2011
10604,NonoperatingIncomeExpense,0001193125-10-088957,USD,50000000.0,10-Q,2010-03-27,2010-04-21,2010
10605,NonoperatingIncomeExpense,0001193125-11-104388,USD,50000000.0,10-Q,2010-03-27,2011-04-21,2011
10606,NonoperatingIncomeExpense,0001193125-10-162840,USD,141000000.0,10-Q,2010-06-26,2010-07-21,2010
10607,NonoperatingIncomeExpense,0001193125-11-192493,USD,141000000.0,10-Q,2010-06-26,2011-07-20,2011
10608,NonoperatingIncomeExpense,0001193125-10-162840,USD,58000000.0,10-Q,2010-06-26,2010-07-21,2010
10609,NonoperatingIncomeExpense,0001193125-11-192493,USD,58000000.0,10-Q,2010-06-26,2011-07-20,2011
10610,NonoperatingIncomeExpense,0001193125-10-238044,USD,155000000.0,10-K,2010-09-25,2010-10-27,2010
10611,NonoperatingIncomeExpense,0001193125-11-282113,USD,155000000.0,10-K,2010-09-25,2011-10-26,2011
10612,NonoperatingIncomeExpense,0001193125-12-444068,USD,155000000.0,10-K,2010-09-25,2012-10-31,2012
10613,NonoperatingIncomeExpense,0001193125-13-170623,USD,155000000.0,8-K,2010-09-25,2013-04-24,2012
10614,NonoperatingIncomeExpense,0001193125-11-010144,USD,136000000.0,10-Q,2010-12-25,2011-01-19,2011
10615,NonoperatingIncomeExpense,0001193125-12-023398,USD,136000000.0,10-Q,2010-12-25,2012-01-25,2012
10616,NonoperatingIncomeExpense,0001193125-11-104388,USD,162000000.0,10-Q,2011-03-26,2011-04-21,2011
10617,NonoperatingIncomeExpense,0001193125-12-182321,USD,162000000.0,10-Q,2011-03-26,2012-04-25,2012
10618,NonoperatingIncomeExpense,0001193125-11-104388,USD,26000000.0,10-Q,2011-03-26,2011-04-21,2011
10619,NonoperatingIncomeExpense,0001193125-12-182321,USD,26000000.0,10-Q,2011-03-26,2012-04-25,2012
10620,NonoperatingIncomeExpense,0001193125-11-192493,USD,334000000.0,10-Q,2011-06-25,2011-07-20,2011
10621,NonoperatingIncomeExpense,0001193125-12-314552,USD,334000000.0,10-Q,2011-06-25,2012-07-25,2012
10622,NonoperatingIncomeExpense,0001193125-11-192493,USD,172000000.0,10-Q,2011-06-25,2011-07-20,2011
10623,NonoperatingIncomeExpense,0001193125-12-314552,USD,172000000.0,10-Q,2011-06-25,2012-07-25,2012
10624,NonoperatingIncomeExpense,0001193125-11-282113,USD,415000000.0,10-K,2011-09-24,2011-10-26,2011
10625,NonoperatingIncomeExpense,0001193125-12-444068,USD,415000000.0,10-K,2011-09-24,2012-10-31,2012
10626,NonoperatingIncomeExpense,0001193125-13-170623,USD,415000000.0,8-K,2011-09-24,2013-04-24,2012
10627,NonoperatingIncomeExpense,0001193125-13-416534,USD,415000000.0,10-K,2011-09-24,2013-10-30,2013
10628,NonoperatingIncomeExpense,0001193125-12-023398,USD,137000000.0,10-Q,2011-12-31,2012-01-25,2012
10629,NonoperatingIncomeExpense,0001193125-13-022339,USD,137000000.0,10-Q,2011-12-31,2013-01-24,2013
10630,NonoperatingIncomeExpense,0001193125-12-182321,USD,285000000.0,10-Q,2012-03-31,2012-04-25,2012
10631,NonoperatingIncomeExpense,0001193125-13-168288,USD,285000000.0,10-Q,2012-03-31,2013-04-24,2013
10632,NonoperatingIncomeExpense,0001193125-12-182321,USD,148000000.0,10-Q,2012-03-31,2012-04-25,2012
10633,NonoperatingIncomeExpense,0001193125-13-168288,USD,148000000.0,10-Q,2012-03-31,2013-04-24,2013
10634,NonoperatingIncomeExpense,0001193125-12-314552,USD,573000000.0,10-Q,2012-06-30,2012-07-25,2012
10635,NonoperatingIncomeExpense,0001193125-13-300670,USD,573000000.0,10-Q,2012-06-30,2013-07-24,2013
10636,NonoperatingIncomeExpense,0001193125-12-314552,USD,288000000.0,10-Q,2012-06-30,2012-07-25,2012
10637,NonoperatingIncomeExpense,0001193125-13-300670,USD,288000000.0,10-Q,2012-06-30,2013-07-24,2013
10638,NonoperatingIncomeExpense,0001193125-12-444068,USD,522000000.0,10-K,2012-09-29,2012-10-31,2012
10639,NonoperatingIncomeExpense,0001193125-13-170623,USD,522000000.0,8-K,2012-09-29,2013-04-24,2012
10640,NonoperatingIncomeExpense,0001193125-13-416534,USD,522000000.0,10-K,2012-09-29,2013-10-30,2013
10641,NonoperatingIncomeExpense,0001193125-14-383437,USD,522000000.0,10-K,2012-09-29,2014-10-27,2014
10642,NonoperatingIncomeExpense,0001193125-15-023732,USD,522000000.0,8-K,2012-09-29,2015-01-28,2014
10643,NonoperatingIncomeExpense,0001193125-13-022339,USD,462000000.0,10-Q,2012-12-29,2013-01-24,2013
10644,NonoperatingIncomeExpense,0001193125-14-024487,USD,462000000.0,10-Q,2012-12-29,2014-01-28,2014
10645,NonoperatingIncomeExpense,0001193125-13-168288,USD,809000000.0,10-Q,2013-03-30,2013-04-24,2013
10646,NonoperatingIncomeExpense,0001193125-14-157311,USD,809000000.0,10-Q,2013-03-30,2014-04-24,2014
10647,NonoperatingIncomeExpense,0001193125-13-168288,USD,347000000.0,10-Q,2013-03-30,2013-04-24,2013
10648,NonoperatingIncomeExpense,0001193125-14-157311,USD,347000000.0,10-Q,2013-03-30,2014-04-24,2014
10649,NonoperatingIncomeExpense,0001193125-13-300670,USD,1043000000.0,10-Q,2013-06-29,2013-07-24,2013
10650,NonoperatingIncomeExpense,0001193125-14-277160,USD,1043000000.0,10-Q,2013-06-29,2014-07-23,2014
10651,NonoperatingIncomeExpense,0001193125-13-300670,USD,234000000.0,10-Q,2013-06-29,2013-07-24,2013
10652,NonoperatingIncomeExpense,0001193125-14-277160,USD,234000000.0,10-Q,2013-06-29,2014-07-23,2014
10653,NonoperatingIncomeExpense,0001193125-13-416534,USD,1156000000.0,10-K,2013-09-28,2013-10-30,2013
10654,NonoperatingIncomeExpense,0001193125-14-383437,USD,1156000000.0,10-K,2013-09-28,2014-10-27,2014
10655,NonoperatingIncomeExpense,0001193125-15-023732,USD,1156000000.0,8-K,2013-09-28,2015-01-28,2014
10656,NonoperatingIncomeExpense,0001193125-15-356351,USD,1156000000.0,10-K,2013-09-28,2015-10-28,2015
10657,NonoperatingIncomeExpense,0001193125-14-024487,USD,246000000.0,10-Q,2013-12-28,2014-01-28,2014
10658,NonoperatingIncomeExpense,0001193125-15-023697,USD,246000000.0,10-Q,2013-12-28,2015-01-28,2015
10659,NonoperatingIncomeExpense,0001193125-14-157311,USD,471000000.0,10-Q,2014-03-29,2014-04-24,2014
10660,NonoperatingIncomeExpense,0001193125-15-153166,USD,471000000.0,10-Q,2014-03-29,2015-04-28,2015
10661,NonoperatingIncomeExpense,0001193125-14-157311,USD,225000000.0,10-Q,2014-03-29,2014-04-24,2014
10662,NonoperatingIncomeExpense,0001193125-15-153166,USD,225000000.0,10-Q,2014-03-29,2015-04-28,2015
10663,NonoperatingIncomeExpense,0001193125-14-277160,USD,673000000.0,10-Q,2014-06-28,2014-07-23,2014
10664,NonoperatingIncomeExpense,0001193125-15-259935,USD,673000000.0,10-Q,2014-06-28,2015-07-22,2015
10665,NonoperatingIncomeExpense,0001193125-14-277160,USD,202000000.0,10-Q,2014-06-28,2014-07-23,2014
10666,NonoperatingIncomeExpense,0001193125-15-259935,USD,202000000.0,10-Q,2014-06-28,2015-07-22,2015
10667,NonoperatingIncomeExpense,0001193125-14-383437,USD,980000000.0,10-K,2014-09-27,2014-10-27,2014
10668,NonoperatingIncomeExpense,0001193125-15-023732,USD,980000000.0,8-K,2014-09-27,2015-01-28,2014
10669,NonoperatingIncomeExpense,0001193125-15-356351,USD,980000000.0,10-K,2014-09-27,2015-10-28,2015
10670,NonoperatingIncomeExpense,0001628280-16-020309,USD,980000000.0,10-K,2014-09-27,2016-10-26,2016
10671,NonoperatingIncomeExpense,0001193125-15-023697,USD,170000000.0,10-Q,2014-12-27,2015-01-28,2015
10672,NonoperatingIncomeExpense,0001193125-16-439878,USD,170000000.0,10-Q,2014-12-27,2016-01-27,2016
10673,NonoperatingIncomeExpense,0001193125-15-153166,USD,456000000.0,10-Q,2015-03-28,2015-04-28,2015
10674,NonoperatingIncomeExpense,0001193125-16-559625,USD,456000000.0,10-Q,2015-03-28,2016-04-27,2016
10675,NonoperatingIncomeExpense,0001193125-15-153166,USD,286000000.0,10-Q,2015-03-28,2015-04-28,2015
10676,NonoperatingIncomeExpense,0001193125-16-559625,USD,286000000.0,10-Q,2015-03-28,2016-04-27,2016
10677,NonoperatingIncomeExpense,0001193125-15-259935,USD,846000000.0,10-Q,2015-06-27,2015-07-22,2015
10678,NonoperatingIncomeExpense,0001628280-16-017809,USD,846000000.0,10-Q,2015-06-27,2016-07-27,2016
10679,NonoperatingIncomeExpense,0001193125-15-259935,USD,390000000.0,10-Q,2015-06-27,2015-07-22,2015
10680,NonoperatingIncomeExpense,0001628280-16-017809,USD,390000000.0,10-Q,2015-06-27,2016-07-27,2016
10681,NonoperatingIncomeExpense,0001193125-15-356351,USD,1285000000.0,10-K,2015-09-26,2015-10-28,2015
10682,NonoperatingIncomeExpense,0001628280-16-020309,USD,1285000000.0,10-K,2015-09-26,2016-10-26,2016
10683,NonoperatingIncomeExpense,0000320193-17-000070,USD,1285000000.0,10-K,2015-09-26,2017-11-03,2017
10684,NonoperatingIncomeExpense,0001193125-16-439878,USD,402000000.0,10-Q,2015-12-26,2016-01-27,2016
10685,NonoperatingIncomeExpense,0001628280-17-000717,USD,402000000.0,10-Q,2015-12-26,2017-02-01,2017
10686,NonoperatingIncomeExpense,0001193125-16-559625,USD,557000000.0,10-Q,2016-03-26,2016-04-27,2016
10687,NonoperatingIncomeExpense,0001628280-17-004790,USD,557000000.0,10-Q,2016-03-26,2017-05-03,2017
10688,NonoperatingIncomeExpense,0001193125-16-559625,USD,155000000.0,10-Q,2016-03-26,2016-04-27,2016
10689,NonoperatingIncomeExpense,0001628280-17-004790,USD,155000000.0,10-Q,2016-03-26,2017-05-03,2017
10690,NonoperatingIncomeExpense,0001628280-16-017809,USD,921000000.0,10-Q,2016-06-25,2016-07-27,2016
10691,NonoperatingIncomeExpense,0000320193-17-000009,USD,921000000.0,10-Q,2016-06-25,2017-08-02,2017
10692,NonoperatingIncomeExpense,0001628280-16-017809,USD,364000000.0,10-Q,2016-06-25,2016-07-27,2016
10693,NonoperatingIncomeExpense,0000320193-17-000009,USD,364000000.0,10-Q,2016-06-25,2017-08-02,2017
10694,NonoperatingIncomeExpense,0001628280-16-020309,USD,1348000000.0,10-K,2016-09-24,2016-10-26,2016
10695,NonoperatingIncomeExpense,0000320193-17-000070,USD,1348000000.0,10-K,2016-09-24,2017-11-03,2017
10696,NonoperatingIncomeExpense,0000320193-18-000145,USD,1348000000.0,10-K,2016-09-24,2018-11-05,2018
10697,NonoperatingIncomeExpense,0001628280-17-000717,USD,821000000.0,10-Q,2016-12-31,2017-02-01,2017
10698,NonoperatingIncomeExpense,0000320193-18-000007,USD,821000000.0,10-Q,2016-12-31,2018-02-02,2018
10699,NonoperatingIncomeExpense,0001628280-17-004790,USD,1408000000.0,10-Q,2017-04-01,2017-05-03,2017
10700,NonoperatingIncomeExpense,0000320193-18-000070,USD,1408000000.0,10-Q,2017-04-01,2018-05-02,2018
10701,NonoperatingIncomeExpense,0001628280-17-004790,USD,587000000.0,10-Q,2017-04-01,2017-05-03,2017
